,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
612,630,0.1550721523218832,0.2239173151472405,0.15201811547235655,0.2230992978648739,2.6189229063607313,"[0.1507120547405489, 0.22298021332587029, 2.619888525400173]","[0.15096490149931308, 0.22290494035948785, 2.6194278148996517]","[0.15136504906958884, 0.2227157320181962, 2.619367817837564]","[0.1519652451721214, 0.2230124895590548, 2.61853376742362]","[0.151722850924121, 0.22336214436304125, 2.618426877572685]","[0.15210277701466493, 0.22319580470926517, 2.618524461375738]","[0.1519285443870525, 0.22302777209802374, 2.6185447329645393]","[0.15213250909378095, 0.22317730528477658, 2.6184139119877283]","[0.15196955778740232, 0.22327467806893078, 2.6183903473767933]"
613,631,0.16091606011436563,0.3395705127615111,0.15565394583217432,0.33905672171744106,2.788808416663028,"[0.1570315889064677, 0.3391479756328555, 2.788818952024925]","[0.15357532707912977, 0.3398723956964822, 2.788795146639536]","[0.16124921329309766, 0.34058444847975544, 2.788808589916344]","[0.15694772973605486, 0.3404876049345194, 2.7888159029602884]","[0.1562586825972092, 0.33975236955241445, 2.7888297156791007]","[0.15976964799947818, 0.33887618573084943, 2.78878126489054]","[0.15320983549894304, 0.33800698232908827, 2.788824885959503]","[0.149247594647193, 0.336948314862559, 2.788830273167319]","[0.14902356808419742, 0.3371867004070153, 2.7887643218685154]"
614,632,0.21692510170081156,0.053459916571439184,0.2146804331658121,0.04947637338346642,2.6589916483223686,"[0.214702593302369, 0.04924438510311529, 2.658984513137986]","[0.21450238731802018, 0.04945310447691993, 2.65900627166121]","[0.21472612138630523, 0.04978547991609517, 2.659021776236971]","[0.21476903925206164, 0.04973784492856195, 2.6589914100532708]","[0.21445631502542312, 0.049662743927467584, 2.658960711851164]","[0.2148179828184521, 0.04967689628133584, 2.6589986586922247]","[0.2144400644405213, 0.04939392235307702, 2.6589856061325103]","[0.21443411950169092, 0.04912301068940554, 2.6589732546339135]","[0.21456725983680808, 0.04929294183092703, 2.659010401157494]"
615,633,0.0733945407453354,0.17898723706875178,0.06926500843398666,0.17794489830676596,3.0131691726800853,"[0.07046322390237789, 0.17836809244306936, 3.013171428341998]","[0.071857161559281, 0.17890741035086455, 3.01317074117881]","[0.06706605781800563, 0.17702974004158983, 3.013169503064257]","[0.06600614494116425, 0.1766808772914725, 3.0131799072635563]","[0.07109749829124475, 0.17865040593168388, 3.0131631967113766]","[0.07147412301859737, 0.17881048626530924, 3.0131636886699344]","[0.06635835026471183, 0.17680798661951297, 3.013178087715778]","[0.06661534926628625, 0.1768626215182703, 3.0131681762860536]","[0.07157002187816064, 0.17884109687120575, 3.0131733482850973]"
616,634,0.15698477097318736,0.19424752880819024,0.15471222252547237,0.1933028174565199,3.043210664176304,"[0.1550449393456512, 0.1933031781588959, 3.043178299977576]","[0.15506362477054433, 0.19329694265984992, 3.0432118554147682]","[0.1549271494521697, 0.19328706754469022, 3.0432152899885514]","[0.1545101942582672, 0.19328101484571308, 3.0431963167819185]","[0.15378478152783973, 0.1932640878077972, 3.0432455503870326]","[0.15397083273202267, 0.1932892235270726, 3.0432713768796473]","[0.15521145581080914, 0.19329958677736955, 3.043187617931305]","[0.15565305178277358, 0.19329563094934793, 3.043175186496819]","[0.15471899453869242, 0.19326744253698222, 3.0432173356465317]"
617,635,0.06827332210389192,0.1916496504548754,0.0650961032267302,0.19069256289780492,3.134898642517877,"[0.06510350351759434, 0.19068258557135892, 3.134887089770876]","[0.06514623116753325, 0.1906939061620106, 3.1348628711894166]","[0.06524975102626343, 0.19069203817148514, 3.1348371555114483]","[0.0651549883109412, 0.19068274313761202, 3.1348680220525655]","[0.06505711930396489, 0.19068226518639408, 3.134899656944023]","[0.06500085009481837, 0.19068149529217646, 3.1349172395396017]","[0.06503047091740848, 0.19068207779147858, 3.134940352338994]","[0.06503468871829694, 0.19068787050201447, 3.1349303371639246]","[0.06503780030520565, 0.1906875500588188, 3.134917777225896]"
618,636,0.14481822925594717,0.1328894722145104,0.1421917199182028,0.1314716300640809,2.9058823816031616,"[0.14068463930433658, 0.1314967685986557, 2.905746688230836]","[0.1413819002271509, 0.1314137831342847, 2.9058371658009063]","[0.14247978319250929, 0.1314264402750453, 2.905768778679975]","[0.14253214419784854, 0.13145453538648996, 2.905847347448468]","[0.14264016842044763, 0.13147765842442, 2.9059261932769447]","[0.1428766139401901, 0.13150635094897392, 2.9059461339791026]","[0.1422948188803675, 0.13145067816158262, 2.9061969640327963]","[0.14206735601592033, 0.13142928364490555, 2.906086698175459]","[0.14279683026727544, 0.13143432178845513, 2.90576252623441]"
619,637,0.16814042205475876,0.03377760741498258,0.16581317244496255,0.02448882818625985,3.1591412426822614,"[0.1658050505138992, 0.024487201218978974, 3.1592180894804787]","[0.16577612709686218, 0.024470985634492712, 3.1591478003682014]","[0.16573935151730176, 0.024488358871386482, 3.1590929052334795]","[0.16573261340110929, 0.024506404774447824, 3.159076758966053]","[0.1658167644574997, 0.024489761154539692, 3.1591545911691328]","[0.1657864409796896, 0.02447165455599919, 3.1591855810970384]","[0.1657348116855732, 0.024486522195787338, 3.159145724786241]","[0.16575825408877784, 0.02450685981369786, 3.1591193898370995]","[0.1657758671428392, 0.024494162277146517, 3.1591057504812143]"
620,638,0.19322764847661408,0.11866293765924102,0.1909614414818609,0.1170493351140448,2.7307488052710838,"[0.19085238395073142, 0.11694778912225082, 2.730738796308191]","[0.19091116544407816, 0.11705627174675996, 2.73067857095763]","[0.19099863458813296, 0.11714939805082861, 2.730716709318339]","[0.19098407398899353, 0.11710195122300857, 2.730775803115421]","[0.19094143631138957, 0.11701374004419635, 2.730772682387972]","[0.19097981622311375, 0.11704794517185979, 2.730787700932052]","[0.19091536301716916, 0.11695117050770432, 2.730809576777501]","[0.19076223304664744, 0.11684176333113802, 2.7307189997327477]","[0.1907273201457266, 0.11685249180014474, 2.7307160555257313]"
621,639,0.07965024644921039,0.17215274345861378,0.075755444904548,0.1710730150158697,3.0122251202551693,"[0.07190990216897179, 0.1694771179420735, 3.012198724517702]","[0.07449444615332353, 0.17047832467781338, 3.012237123073246]","[0.07574940859780109, 0.17095132639565463, 3.0124117351428086]","[0.07302332698332259, 0.16983623577692084, 3.0124522128484843]","[0.07308090232083352, 0.1698604694005529, 3.012406106599138]","[0.07618344021421368, 0.17118016973255293, 3.012148106348859]","[0.07720891388898872, 0.17169876576440787, 3.012015313529339]","[0.07792755295517187, 0.17200665601492235, 3.012150525976988]","[0.0809992168658525, 0.1733247185605083, 3.012098570433498]"
622,640,0.0905624554869407,0.2450495167162002,0.0885657947681903,0.2443091156152504,3.159144086631396,"[0.0886411178507052, 0.24429600837470905, 3.15918904067296]","[0.08856944623335937, 0.24434946533426763, 3.159165090446808]","[0.08854495148733889, 0.2443252570424465, 3.1591000512834717]","[0.08862501179214462, 0.2442984143806228, 3.159140068018991]","[0.08857971602227295, 0.24433219485753466, 3.1591135488263173]","[0.0884925580165862, 0.24430116060327658, 3.1591411870087858]","[0.0885405741251419, 0.24426524007757563, 3.159172504743757]","[0.08865529312483776, 0.24432820199262872, 3.1591687713744907]","[0.08863457373726658, 0.2443351290338306, 3.1591404168864927]"
623,641,0.13853090893432612,0.03567509093303442,0.13322749505682094,0.025269176188050527,2.2169978193553455,"[0.13232515166739592, 0.025725106603524305, 2.216977114243069]","[0.13496797142420558, 0.02538127689967326, 2.217026096923324]","[0.13478213417000462, 0.024984881370392314, 2.216982247690412]","[0.1321738166686806, 0.024838018495776094, 2.2168754351306426]","[0.13251690273609745, 0.025004963843284798, 2.2172998919757867]","[0.13486787191312327, 0.025044057741201626, 2.216705010490608]","[0.13401477963040567, 0.025368408357980994, 2.2168327474954266]","[0.13175105772892312, 0.025355990961712274, 2.217411496566916]","[0.13297065349791737, 0.025223638414212723, 2.2169007549457875]"
624,642,0.14910914976085562,0.14608516081978676,0.14710655373120643,0.1448135030131843,3.179115888350992,"[0.14701941037838706, 0.14471082353244616, 3.1785274857569994]","[0.147042925243523, 0.14472949089791978, 3.178737661068363]","[0.14717420731838726, 0.144794026832559, 3.1791536736457577]","[0.14711717283190426, 0.14484601992821408, 3.1793636837349886]","[0.14719695879751504, 0.14484817332187347, 3.179307067054245]","[0.14730414727854083, 0.14484648148546966, 3.1792097374251815]","[0.1471482294875513, 0.1448307259308579, 3.1792604486860028]","[0.14713714880855308, 0.14481051886356222, 3.1791863525684754]","[0.14698290919913132, 0.14484621943473178, 3.1793385403509657]"
625,643,0.0863797062407923,0.2582701516447614,0.08324483794294653,0.2575778153822843,3.3510092875799087,"[0.08338129453581658, 0.25758200575649776, 3.350447020551269]","[0.08285743778675889, 0.25756512762564887, 3.350923940131067]","[0.08317991287732882, 0.25756287913819753, 3.3509248045132374]","[0.08338130332436028, 0.2575608122811575, 3.350945229619205]","[0.0830295488184569, 0.2575570048720469, 3.3510167238328905]","[0.08259418907544347, 0.2575637116996486, 3.3512230174670203]","[0.08248766491907147, 0.25758426098852283, 3.351447559681318]","[0.0825738373022, 0.25758247084530067, 3.351413277343611]","[0.08282303931151291, 0.25755636044643887, 3.3512105491151125]"
626,644,0.10234355152669354,0.03348177586356923,0.09850646431331812,0.02233433658010527,2.595863568154618,"[0.09685628408053354, 0.013714168479864404, 2.595859785956267]","[0.09314122088442153, 0.015554481620429187, 2.595881052950939]","[0.0921645952634458, 0.017801346571679203, 2.5958637134744382]","[0.09028293023605244, 0.021271724347550265, 2.5958514964510377]","[0.08990056836096397, 0.025371113109679024, 2.595854745365383]","[0.09815301016196852, 0.028427981786314456, 2.5958671904239736]","[0.10725061266504238, 0.027931830589155403, 2.5958707905289686]","[0.10923502629313023, 0.026318830647925055, 2.5958609538773585]","[0.1065451410800122, 0.026831985450715804, 2.5958596654411967]"
627,645,0.1542318660014073,0.132631200244351,0.1521007294368069,0.13121319117364044,3.1931293603793063,"[0.15210056782866793, 0.1312173825961171, 3.1931164065816136]","[0.15213932271037842, 0.1311786341258326, 3.1931082585516206]","[0.15210133815539448, 0.13115553655036288, 3.1932013168990943]","[0.15208983073239887, 0.1311819010475347, 3.1932083063276533]","[0.15211775766122532, 0.13121392981251456, 3.1931366968515276]","[0.15210128288333777, 0.13121985220783725, 3.193147358030086]","[0.15208018696388004, 0.131215168793844, 3.1931328922592637]","[0.15206927438814546, 0.13123024216183354, 3.1931243767079587]","[0.1518963088353011, 0.1312546077409861, 3.193065200219069]"
628,646,0.1645118428417885,0.13038435243218086,0.160813215659446,0.12894182144513586,2.3220099083338295,"[0.1637328360301854, 0.13121049866413814, 2.3222738106431526]","[0.16076816343343825, 0.12915167256552268, 2.320312477085172]","[0.15816523530593146, 0.12767504462296117, 2.322210623806388]","[0.15393493469023475, 0.12551471132677433, 2.32197735991786]","[0.15374591379915506, 0.12503895315453176, 2.321828760039924]","[0.15595165752830173, 0.12712433407441712, 2.3217760714535944]","[0.16040194197645063, 0.12898274631908618, 2.3211795190428965]","[0.16414719403838557, 0.13096554017898124, 2.3234991236790137]","[0.16400050090629933, 0.13164725340143327, 2.322564331710184]"
629,647,0.1981752918089097,0.1408471472719098,0.19515199648979525,0.13950904618786764,2.4393873104583164,"[0.193464699801914, 0.13905121478306973, 2.439459853262045]","[0.19351411160846727, 0.1391927706110956, 2.4394432799828865]","[0.19373983238154405, 0.13944807505709178, 2.4393198740243305]","[0.19383817814615684, 0.1393643453932059, 2.439476731861493]","[0.19418302036488097, 0.13948481419967743, 2.439665565195192]","[0.1947453515362269, 0.13977263126263362, 2.4395137173343726]","[0.19433870186218088, 0.13965492945802344, 2.4396356706928892]","[0.1949144922061504, 0.13967953972333735, 2.4391111599851976]","[0.19468200528060928, 0.1398111500305559, 2.4388563190291808]"
630,648,0.22817358320996448,0.18270636016750166,0.2254041688645972,0.1816934917955975,3.182702714851884,"[0.22556855492247316, 0.18169919765207, 3.182803271616025]","[0.22544846769855445, 0.18171659555374964, 3.182466766119657]","[0.22542169859967334, 0.18176413891443965, 3.182236616731597]","[0.2254561580500807, 0.181737097582984, 3.1825227379029957]","[0.22535333013763484, 0.18169029412749899, 3.182693213672973]","[0.2252766480257797, 0.1816342330767193, 3.1827980453713725]","[0.22530757563645779, 0.1816488676067825, 3.182836845772041]","[0.22535486595469256, 0.18165966837085165, 3.182931463530921]","[0.2252989888730841, 0.18163436121784746, 3.1829569965314266]"
631,649,0.244299894646498,0.20674054332284125,0.240521899586214,0.20586167349040824,2.54556581029495,"[0.24005856112976104, 0.20599404019910678, 2.545224165535135]","[0.24025307901277035, 0.2057851798146752, 2.545437004493606]","[0.2402859381732323, 0.20586928680891503, 2.545490433565689]","[0.2403040012655493, 0.2057149221195461, 2.545831712747672]","[0.240142722207389, 0.2055105618587491, 2.5458189557404647]","[0.24020059892389123, 0.20560301353822047, 2.5458843266712967]","[0.2404685493284786, 0.20572200531449675, 2.5460223325291134]","[0.24037053161801447, 0.20574592587248447, 2.545635980835077]","[0.24023554832590405, 0.20598777436535123, 2.5452590992093485]"
632,650,0.1648657759639384,0.05975607176505371,0.1616612743870942,0.05624905377913328,2.45494210602994,"[0.1613655785224063, 0.05610283292031185, 2.4549423731688065]","[0.16144697371431316, 0.0561132698436447, 2.454947742156831]","[0.16200310699053755, 0.056269064120776216, 2.454940233486443]","[0.16191429755192463, 0.0563768738349256, 2.4549461961699164]","[0.16137141001418215, 0.05632742588899545, 2.454928532383118]","[0.16147211759751726, 0.05622316736262296, 2.45495310756861]","[0.16207115926414511, 0.05616914187306653, 2.454934157114888]","[0.16193991292297308, 0.05629613182432483, 2.454929301091074]","[0.16134928704306936, 0.056371538861943765, 2.454964321293032]"
633,651,0.0804924817970095,0.17919510460363353,0.07672825549115218,0.17816508207189244,3.0204045834665845,"[0.07680568473840817, 0.17815514397522683, 3.020447917022714]","[0.08101799027382312, 0.17993534849999865, 3.020402873752172]","[0.07785762803624038, 0.17860680079551666, 3.0203486135618567]","[0.07325040838492285, 0.17665447173068896, 3.020331718773562]","[0.07580466413877804, 0.17773399988096136, 3.02037766747126]","[0.08076189481448462, 0.17988505707601535, 3.020424367310679]","[0.07877256636507772, 0.1789691011492875, 3.0203879426862894]","[0.07324772871056824, 0.1767112707538097, 3.020361432924232]","[0.07449087638089363, 0.17726607051518833, 3.0204677928034873]"
634,652,0.08079163704371771,0.25909839944320745,0.07185646815613472,0.2584037955276509,2.551898933813671,"[0.07206299063434762, 0.258461611671636, 2.551898725285438]","[0.07258720032336305, 0.25843029929351713, 2.5519240891887787]","[0.07196999188209116, 0.2582984152711599, 2.5518644285765966]","[0.0720150375263773, 0.2581729458491651, 2.5518386382152323]","[0.0718688841924687, 0.25806921044321596, 2.5518623900809407]","[0.07189870428807649, 0.2581107308481897, 2.551921885118605]","[0.07259154093496914, 0.25827716895710995, 2.551949094919302]","[0.07210750895572243, 0.25840775418981443, 2.551914427926131]","[0.0726505935995045, 0.25846678353022445, 2.551919990127716]"
635,653,0.08387025085146833,0.1815697368280123,0.0802014214688569,0.18054510181307015,3.009982374324834,"[0.08026867551583877, 0.18055294750293144, 3.0100404401224687]","[0.08007642387708067, 0.18046789664596746, 3.0099512110344113]","[0.0800136254277049, 0.18041410657795745, 3.0099379495488052]","[0.08002348791304674, 0.18047417621095962, 3.0100193249856706]","[0.08016881067313864, 0.18046410573567948, 3.010004927128857]","[0.08023543383698128, 0.18053493073550755, 3.0099196241255286]","[0.08038904914985567, 0.18059273964216446, 3.0100156098467488]","[0.08036574010354418, 0.18057316475945978, 3.0100200339813354]","[0.0803363749085808, 0.1805884370643923, 3.0099226618387678]"
636,654,0.21572956854946976,0.31781257373839716,0.21186394043640291,0.31727155644967964,2.293942957209036,"[0.211100859401644, 0.31675321241279675, 2.2939351851678627]","[0.20862913532768868, 0.31662855177662513, 2.293940229701339]","[0.20782295334497766, 0.31696663766033556, 2.2939488791474494]","[0.21042630153063965, 0.3171689610844162, 2.293920384665034]","[0.2098151640002378, 0.31645774939014565, 2.2939482196791303]","[0.20989546923071162, 0.3167556588629018, 2.2939479534570637]","[0.21131831738682438, 0.3171235320218717, 2.2939504498422436]","[0.20948984422608521, 0.3168642946719085, 2.2939533899674043]","[0.2107668815205393, 0.3166049083041461, 2.29393051373518]"
637,655,0.06986012129954972,0.09920875255303738,0.065200120580309,0.09726312742716761,2.985092002112445,"[0.06526012220665546, 0.09721875149789025, 2.985075523064569]","[0.06526990109066827, 0.09720287209499216, 2.985074059500568]","[0.06519269136747065, 0.09735148339756494, 2.9850949026397773]","[0.06520304415903874, 0.09730574996870121, 2.9851164211454906]","[0.0652230056515849, 0.0971781633868961, 2.9851055347692594]","[0.0652123732871537, 0.09727151352674875, 2.985065468705746]","[0.06528316387620665, 0.09734793231097148, 2.9850781393355357]","[0.06527595266801534, 0.09722677247288461, 2.985124291524597]","[0.06531883483736217, 0.09721127530920183, 2.9851116406085403]"
638,656,0.1570580038436063,0.03360807214957688,0.1547650309002581,0.024159335805519325,3.1518203346795146,"[0.15476122985290364, 0.02414329513378983, 3.1519091304084728]","[0.15477052132512653, 0.024153214995467315, 3.151840139422725]","[0.15476543405618984, 0.024173468357260742, 3.1517080415096106]","[0.1547670483305763, 0.02414800252787704, 3.1518535905140017]","[0.15477261089251973, 0.02415168386098261, 3.1518451677757984]","[0.15475308336575896, 0.02417637315759363, 3.1518274673630393]","[0.15475819500074772, 0.024150227252146158, 3.151853835692559]","[0.15476351955299109, 0.02414250449348787, 3.151719702206802]","[0.15476794000151536, 0.024172947454636207, 3.1517734844719105]"
639,657,0.1523491951527734,0.19801391844587263,0.14933346156820268,0.19710152010373083,2.6072171959460073,"[0.14940449702418396, 0.1970194668409676, 2.6072041984337213]","[0.14919397668997056, 0.1970700613092695, 2.6072384606061525]","[0.14966682120016783, 0.1970763710516544, 2.6072341151995553]","[0.1497544039033808, 0.19707170403590857, 2.607220837539817]","[0.149035583414653, 0.19706831031778888, 2.6072120185542307]","[0.1491438850940398, 0.1970971861365182, 2.607214907396474]","[0.14978689555513688, 0.1971051590979685, 2.6072335672722984]","[0.14952739206838084, 0.19707209275729792, 2.607228122510711]","[0.14918176798105634, 0.19701975955635942, 2.6072103570539276]"
640,658,0.05266137522915106,0.04316712068938863,0.045382479224931216,0.03772924892275885,2.8504838816440605,"[0.04537695045140012, 0.03774821379396264, 2.85055352843898]","[0.04561099085467488, 0.03772161845098677, 2.850459579409045]","[0.045597549001433986, 0.03769844384329384, 2.850380928810101]","[0.04539827427657058, 0.0377602708620078, 2.850461440289345]","[0.045447767110682095, 0.0376985174088564, 2.8505660960575923]","[0.04557390878395401, 0.037718692704845534, 2.850495135741836]","[0.04554485016345908, 0.03775581479322487, 2.850371253661559]","[0.045472922169997945, 0.03768116262820749, 2.8504280964995385]","[0.045561378216358805, 0.037746218808950675, 2.8505556250410886]"
641,660,0.1100410594680954,0.261319633108865,0.10303012879499142,0.26061748159381404,2.531296864920519,"[0.10138567503522916, 0.260570735680198, 2.5312490543432706]","[0.10172640194353812, 0.2605635291979117, 2.5313000845766256]","[0.10116840600567296, 0.2605675992857778, 2.531313240522347]","[0.10174915993838768, 0.2605612448791527, 2.5312865373082905]","[0.10136833479464763, 0.2605639438973758, 2.53123459143768]","[0.10150823250448536, 0.26054997117504175, 2.531225568487489]","[0.10171668361596697, 0.2605520416853903, 2.5312947855269385]","[0.10145038276895789, 0.2605497723470458, 2.531379128839803]","[0.1017932383524192, 0.2605556530196628, 2.531401285057999]"
642,661,0.07984897678436755,0.17420349193615334,0.07607677225146063,0.17313959872058063,3.0120378785204456,"[0.07807405027273938, 0.17411237134498658, 3.011695978263424]","[0.07700611797490803, 0.17365324660718373, 3.012129548312092]","[0.07341391899865815, 0.17200359387069342, 3.0122896792614675]","[0.07596078452073161, 0.17311571036539805, 3.011947635217117]","[0.07810877219531417, 0.17399475081137358, 3.0120354460935133]","[0.07483687085683922, 0.172499553080218, 3.012335220222957]","[0.0745577955643399, 0.17244981701016393, 3.012165513936328]","[0.07769427006075745, 0.1737851103186783, 3.0120168787125947]","[0.07639692242888771, 0.1731309180417703, 3.0120041082951965]"
643,662,0.20759759214078521,0.06126595351125266,0.20428621468096225,0.057878754569490154,2.5502588013824243,"[0.20470520126945702, 0.057337602608762535, 2.5503269652640745]","[0.2032363829864449, 0.05769154108637495, 2.5503215519866167]","[0.20366443857922087, 0.057981770212949015, 2.5501563376547005]","[0.2052418885138902, 0.05787623971153719, 2.550302652993538]","[0.20433202590663568, 0.05798629796171603, 2.5503044923549343]","[0.20367055373625878, 0.05833343268625555, 2.5502074306273714]","[0.20534392755197736, 0.05821310500709061, 2.550237150005997]","[0.2057813646844578, 0.05795373057982834, 2.5502096616475516]","[0.20386381799460043, 0.05787563021118524, 2.550267655976314]"
644,663,0.1819677586220993,0.3212853964294987,0.1801541887328716,0.320756973980073,3.058812802707604,"[0.18032954657118538, 0.32073973959853724, 3.058832804772031]","[0.18007690035823265, 0.32066719395341753, 3.0588257522342857]","[0.18038680916567995, 0.3206762568536021, 3.058816819729923]","[0.1803984664522296, 0.32067875435574866, 3.058797917863312]","[0.1801077161616802, 0.3207209932495439, 3.058805057743373]","[0.18010878872886404, 0.3207478216507258, 3.058800447580321]","[0.1801981764652267, 0.32068276736824725, 3.0588144876165035]","[0.1800961834485789, 0.320652455866734, 3.0588016160388887]","[0.1799439663383904, 0.32072367432726073, 3.058781959522925]"
645,664,0.24359099545980364,0.15731107247648127,0.2406994791404369,0.15610779323886867,3.172296791418247,"[0.24120372747394977, 0.15640326354301803, 3.1758136747174968]","[0.24182189938178208, 0.15611877484575742, 3.1745129639707286]","[0.24205930915791274, 0.15604173484277106, 3.1717038991562263]","[0.2429494420215538, 0.1560293131970008, 3.168000501351822]","[0.2430492320993583, 0.15549442603588157, 3.167129632401037]","[0.24165764517302432, 0.15514164041137268, 3.1702448644632613]","[0.2395387933337379, 0.15597181095135687, 3.1734108577215965]","[0.23763058791110014, 0.1567809576434519, 3.1750793638318537]","[0.23759299688555213, 0.1565732225312441, 3.17343892947977]"
646,665,0.17958573483977006,0.2734732564017516,0.17791771556677355,0.272826038463421,3.1468380104356153,"[0.17782698762324584, 0.2727910454443714, 3.14685701637652]","[0.1779583510867378, 0.272871442671555, 3.1468932603320665]","[0.1778821488944148, 0.27278870510338565, 3.1468695124833403]","[0.17773309728219516, 0.2727191897980538, 3.1468530457347943]","[0.17792738889151669, 0.2729046063984683, 3.146841184193766]","[0.17826445256001316, 0.27309408060123214, 3.1468156354235823]","[0.17805100945837313, 0.2729361233828872, 3.1467986194585227]","[0.17764669638130806, 0.2727064539610382, 3.1467943518254287]","[0.17769835945612525, 0.2727097482827119, 3.1468117003536906]"
647,666,0.21886764978304832,0.13845956750898505,0.21635396807503626,0.1370795191847627,2.58966223226127,"[0.21613891866377788, 0.13622214870251384, 2.589685915646697]","[0.21619878419835353, 0.13646444175618105, 2.589692068791146]","[0.21600875913693876, 0.13667301163136517, 2.5897158695919336]","[0.21604690346769972, 0.13675331823602016, 2.589698219750635]","[0.2159621452497802, 0.1369980725780606, 2.589706426602571]","[0.21612753503935103, 0.13720438585205466, 2.5896861946359446]","[0.21631239893648094, 0.13751291199585375, 2.589677293141122]","[0.21644045769785042, 0.13771784164909628, 2.5895188078477087]","[0.21658671523938727, 0.1379084519739786, 2.5895348420250195]"
648,667,0.18702866441829577,0.4140779739659566,0.18605504844042697,0.41368248361490473,3.1900077129811106,"[0.18697293149143498, 0.41416202683305997, 3.1908274584438048]","[0.18664133679144174, 0.4139355677715258, 3.190862430850866]","[0.18649048595199816, 0.4137321393189259, 3.190612213888132]","[0.18638139193280132, 0.41359810133873487, 3.1905992659364513]","[0.18590128348348622, 0.41346931757179667, 3.19023699681216]","[0.18464815469386014, 0.41353218824399357, 3.189298998698701]","[0.18405982520276182, 0.4134899757294458, 3.189221094964298]","[0.18487312896939034, 0.4134652275019048, 3.1892015517441443]","[0.18658192089622885, 0.4134599743824832, 3.1891555399933393]"
649,668,0.2001323890030002,0.13830909725914386,0.19731581132850173,0.13693832033916184,2.792834505798909,"[0.19744298748160233, 0.13686698923922308, 2.7928018322315356]","[0.1974151008447843, 0.1369441651986145, 2.7928421048367276]","[0.19733421296034975, 0.13693633853210854, 2.7927760021263626]","[0.19737568852086054, 0.13690055662922362, 2.792805329359173]","[0.19714607640049253, 0.13692577867036992, 2.7928735529552426]","[0.19718875208253275, 0.1369735607874409, 2.79288500149442]","[0.19721686031512312, 0.13696902801877417, 2.7928962557122414]","[0.19720703176908053, 0.1369573563434156, 2.7928739909497144]","[0.19743739706846544, 0.13696145218329928, 2.7928273430214623]"
650,669,0.08039091426027375,0.18466494964761868,0.07656898551454963,0.1836667150072975,3.0073713391344237,"[0.0770200469106698, 0.18374709689132424, 3.0078497562495192]","[0.0768957075857819, 0.1836877358094959, 3.007356351600185]","[0.07642111403156397, 0.18356453094004632, 3.007329009721862]","[0.07633839381151769, 0.18352943197963592, 3.0070372420324176]","[0.07653902871284171, 0.18356825468072843, 3.0073593940380587]","[0.0764665835221561, 0.1835953145795221, 3.0076160219749255]","[0.07650968812137525, 0.18363284879428654, 3.007292847076016]","[0.07672933560621456, 0.1836835612831843, 3.007014138682942]","[0.0767201538764163, 0.1837038716695096, 3.007022283769433]"
651,670,0.16060356018541866,0.12548149808615117,0.15765959041705932,0.12396693610683039,2.7995526336103436,"[0.15756517255549599, 0.12395703672192547, 2.7994049831420034]","[0.1577599228559331, 0.12397530378651535, 2.7995259072131438]","[0.15775907364601813, 0.12398123330029895, 2.7995866358110324]","[0.15758798353947162, 0.12391331603597805, 2.7996158023291033]","[0.15759935054067165, 0.12396544740326704, 2.799644304838018]","[0.15782991692020368, 0.1239878638669102, 2.799631264280446]","[0.15782635764486128, 0.12391643622460631, 2.7995418824593954]","[0.15756156132540008, 0.12397775788551713, 2.7995162710153836]","[0.15757980541099845, 0.12401099308872429, 2.7995735213730937]"
652,671,0.0710032513446349,0.1453731163113213,0.0671906416855294,0.14409343661888568,3.0905090729004803,"[0.06718181005908871, 0.14408228043680135, 3.0904829546424506]","[0.06721165977610316, 0.14409672688577044, 3.0904983995695328]","[0.06721895141312144, 0.14410155344980222, 3.0905105352707087]","[0.06727067226091961, 0.14410039274562625, 3.0904922987358407]","[0.06727110771471746, 0.14409254571785812, 3.0905208640843447]","[0.06715364036374878, 0.14407163281416563, 3.090543090538065]","[0.06714319327203788, 0.14405598066626862, 3.090495440111377]","[0.06727206480779313, 0.14405857048188495, 3.0905108194659556]","[0.0673129767819144, 0.14406336291024963, 3.090526952728708]"
653,672,0.12459884883720374,0.20112447497081368,0.12029477301555783,0.20021696924131605,2.551891453605529,"[0.12089490009104467, 0.20016419875903052, 2.551963414447122]","[0.12008494645850823, 0.2001152844575919, 2.5519150298043547]","[0.12002725164471108, 0.20016955816049614, 2.5518710976627643]","[0.120592555356888, 0.20020353500106158, 2.5518815746734616]","[0.12063829478366328, 0.20015744775741254, 2.5518851946053074]","[0.1203345216774744, 0.20011626643895492, 2.5518649089390166]","[0.12025979886320406, 0.20014485060268125, 2.551856792776495]","[0.12012834139595194, 0.20019638736753617, 2.5518803699860113]","[0.12016959118831164, 0.20021123897289664, 2.551880484920546]"
